5muy_A     5mus_A  5muyA     5musA gtm1=  0.99898 gtm2=  0.99898 gbest= 0.998980  gdtts=   0.9985
5muy_A     2ru5_B  5muyA     2ru5B gtm1=  0.17985 gtm2=  0.52601 gbest= 0.526010  gdtts=   0.5417
5muy_A     2ncl_A  5muyA     2nclA gtm1=  0.17984 gtm2=  0.51921 gbest= 0.519210  gdtts=   0.5764
5muy_A     2ncl_A  5muyA     2nclA gtm1=  0.17980 gtm2=  0.51562 gbest= 0.515620  gdtts=   0.5868
5muy_A     2b4j_C  5muyA     2b4jC gtm1=  0.17979 gtm2=  0.51600 gbest= 0.516000  gdtts=   0.6007
5muy_A    8wln_WM  5muyA    8wlnWM gtm1=  0.17979 gtm2=  0.50928 gbest= 0.509280  gdtts=   0.5868
5muy_A    8woe_WM  5muyA    8woeWM gtm1=  0.17979 gtm2=  0.50929 gbest= 0.509290  gdtts=   0.5868
5muy_A    8wl2_WM  5muyA    8wl2WM gtm1=  0.17979 gtm2=  0.50928 gbest= 0.509280  gdtts=   0.5868
5muy_A    8wlt_WM  5muyA    8wltWM gtm1=  0.17979 gtm2=  0.50928 gbest= 0.509280  gdtts=   0.5868
5muy_A    8wo5_WM  5muyA    8wo5WM gtm1=  0.17979 gtm2=  0.50928 gbest= 0.509280  gdtts=   0.5868
5muy_A    8wkq_WM  5muyA    8wkqWM gtm1=  0.17979 gtm2=  0.50928 gbest= 0.509280  gdtts=   0.5868
5muy_A     6zuy_A  5muyA     6zuyA gtm1=  0.17967 gtm2=  0.52435 gbest= 0.524350  gdtts=   0.6123
5muy_A     2ru4_B  5muyA     2ru4B gtm1=  0.17957 gtm2=  0.53601 gbest= 0.536010  gdtts=   0.6500
5muy_A     3w64_C  5muyA     3w64C gtm1=  0.17948 gtm2=  0.58755 gbest= 0.587550  gdtts=   0.6703
5muy_A     2ncl_A  5muyA     2nclA gtm1=  0.17933 gtm2=  0.51108 gbest= 0.511080  gdtts=   0.5685
5muy_A     2ncl_A  5muyA     2nclA gtm1=  0.17930 gtm2=  0.51264 gbest= 0.512640  gdtts=   0.5799
5muy_A     1z9e_A  5muyA     1z9eA gtm1=  0.17928 gtm2=  0.51191 gbest= 0.511910  gdtts=   0.5951
5muy_A     2ru4_B  5muyA     2ru4B gtm1=  0.17922 gtm2=  0.52547 gbest= 0.525470  gdtts=   0.6464
5muy_A     5i0c_A  5muyA     5i0cA gtm1=  0.17920 gtm2=  0.52487 gbest= 0.524870  gdtts=   0.6594
5muy_A     4eba_I  5muyA     4ebaI gtm1=  0.17920 gtm2=  0.51712 gbest= 0.517120  gdtts=   0.5788
5muy_A     2ncl_A  5muyA     2nclA gtm1=  0.17906 gtm2=  0.51814 gbest= 0.518140  gdtts=   0.5868
5muy_A     2ncl_A  5muyA     2nclA gtm1=  0.17904 gtm2=  0.51938 gbest= 0.519380  gdtts=   0.5729
5muy_A     2ncl_A  5muyA     2nclA gtm1=  0.17893 gtm2=  0.51202 gbest= 0.512020  gdtts=   0.5799
5muy_A     1z9e_A  5muyA     1z9eA gtm1=  0.17882 gtm2=  0.50294 gbest= 0.502940  gdtts=   0.5833
5muy_A     2ru4_B  5muyA     2ru4B gtm1=  0.17875 gtm2=  0.52058 gbest= 0.520580  gdtts=   0.6393
5muy_A     2ru4_B  5muyA     2ru4B gtm1=  0.17871 gtm2=  0.52945 gbest= 0.529450  gdtts=   0.6500
5muy_A     2ru4_B  5muyA     2ru4B gtm1=  0.17851 gtm2=  0.52778 gbest= 0.527780  gdtts=   0.6464
5muy_A     2ncl_A  5muyA     2nclA gtm1=  0.17843 gtm2=  0.51540 gbest= 0.515400  gdtts=   0.5903
5muy_A     2ncl_A  5muyA     2nclA gtm1=  0.17834 gtm2=  0.51492 gbest= 0.514920  gdtts=   0.5799
5muy_A     6qek_B  5muyA     6qekB gtm1=  0.17829 gtm2=  0.58854 gbest= 0.588540  gdtts=   0.6703
5muy_A     5n88_E  5muyA     5n88E gtm1=  0.17825 gtm2=  0.53810 gbest= 0.538100  gdtts=   0.6162
5muy_A     2ru4_B  5muyA     2ru4B gtm1=  0.17822 gtm2=  0.52076 gbest= 0.520760  gdtts=   0.6429
5muy_A     6t3i_A  5muyA     6t3iA gtm1=  0.17813 gtm2=  0.51663 gbest= 0.516630  gdtts=   0.6357
5muy_A     1z9e_A  5muyA     1z9eA gtm1=  0.17810 gtm2=  0.50176 gbest= 0.501760  gdtts=   0.5868
5muy_A     2ncl_A  5muyA     2nclA gtm1=  0.17797 gtm2=  0.51411 gbest= 0.514110  gdtts=   0.5775
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17796 gtm2=  0.53195 gbest= 0.531950  gdtts=   0.6056
5muy_A     2ncl_A  5muyA     2nclA gtm1=  0.17790 gtm2=  0.51063 gbest= 0.510630  gdtts=   0.5903
5muy_A     1z9e_A  5muyA     1z9eA gtm1=  0.17769 gtm2=  0.50158 gbest= 0.501580  gdtts=   0.5799
5muy_A     3u88_C  5muyA     3u88C gtm1=  0.17762 gtm2=  0.50445 gbest= 0.504450  gdtts=   0.5890
5muy_A     2ncl_A  5muyA     2nclA gtm1=  0.17761 gtm2=  0.51377 gbest= 0.513770  gdtts=   0.5951
5muy_A     2ncl_A  5muyA     2nclA gtm1=  0.17758 gtm2=  0.50093 gbest= 0.500930  gdtts=   0.5764
5muy_A     2ncl_A  5muyA     2nclA gtm1=  0.17752 gtm2=  0.50570 gbest= 0.505700  gdtts=   0.5915
5muy_A     6zuz_A  5muyA     6zuzA gtm1=  0.17752 gtm2=  0.50336 gbest= 0.503360  gdtts=   0.6232
5muy_A     2ru4_B  5muyA     2ru4B gtm1=  0.17738 gtm2=  0.51846 gbest= 0.518460  gdtts=   0.6464
5muy_A     4eba_G  5muyA     4ebaG gtm1=  0.17735 gtm2=  0.51335 gbest= 0.513350  gdtts=   0.5833
5muy_A     6uvn_N  5muyA     6uvnN gtm1=  0.17723 gtm2=  0.50469 gbest= 0.504690  gdtts=   0.5811
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17718 gtm2=  0.51668 gbest= 0.516680  gdtts=   0.5739
5muy_A     6zuy_A  5muyA     6zuyA gtm1=  0.17698 gtm2=  0.51620 gbest= 0.516200  gdtts=   0.5810
5muy_A     2ncl_A  5muyA     2nclA gtm1=  0.17696 gtm2=  0.50495 gbest= 0.504950  gdtts=   0.5868
5muy_A     4eba_H  5muyA     4ebaH gtm1=  0.17692 gtm2=  0.51836 gbest= 0.518360  gdtts=   0.5903
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17684 gtm2=  0.52195 gbest= 0.521950  gdtts=   0.6071
5muy_A     6zuy_A  5muyA     6zuyA gtm1=  0.17681 gtm2=  0.50891 gbest= 0.508910  gdtts=   0.6036
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17681 gtm2=  0.53296 gbest= 0.532960  gdtts=   0.6071
5muy_A     2ru4_B  5muyA     2ru4B gtm1=  0.17678 gtm2=  0.52183 gbest= 0.521830  gdtts=   0.6581
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17670 gtm2=  0.50968 gbest= 0.509680  gdtts=   0.5625
5muy_A     2ncl_A  5muyA     2nclA gtm1=  0.17656 gtm2=  0.50325 gbest= 0.503250  gdtts=   0.5951
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17650 gtm2=  0.52664 gbest= 0.526640  gdtts=   0.6107
5muy_A     2ru4_B  5muyA     2ru4B gtm1=  0.17624 gtm2=  0.50996 gbest= 0.509960  gdtts=   0.6429
5muy_A     2ru4_B  5muyA     2ru4B gtm1=  0.17606 gtm2=  0.50699 gbest= 0.506990  gdtts=   0.6232
5muy_A     1z9e_A  5muyA     1z9eA gtm1=  0.17606 gtm2=  0.50057 gbest= 0.500570  gdtts=   0.5608
5muy_A     6zuy_A  5muyA     6zuyA gtm1=  0.17587 gtm2=  0.52308 gbest= 0.523080  gdtts=   0.6014
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17583 gtm2=  0.52211 gbest= 0.522110  gdtts=   0.6107
5muy_A     6zuy_A  5muyA     6zuyA gtm1=  0.17583 gtm2=  0.50284 gbest= 0.502840  gdtts=   0.5797
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17563 gtm2=  0.50665 gbest= 0.506650  gdtts=   0.5377
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17558 gtm2=  0.51786 gbest= 0.517860  gdtts=   0.5821
5muy_A     6zuy_A  5muyA     6zuyA gtm1=  0.17551 gtm2=  0.52726 gbest= 0.527260  gdtts=   0.6360
5muy_A     6zuy_A  5muyA     6zuyA gtm1=  0.17541 gtm2=  0.52282 gbest= 0.522820  gdtts=   0.6014
5muy_A     2ru4_B  5muyA     2ru4B gtm1=  0.17532 gtm2=  0.51900 gbest= 0.519000  gdtts=   0.6581
5muy_A     5n88_D  5muyA     5n88D gtm1=  0.17516 gtm2=  0.53552 gbest= 0.535520  gdtts=   0.6304
5muy_A     6zuy_A  5muyA     6zuyA gtm1=  0.17512 gtm2=  0.50190 gbest= 0.501900  gdtts=   0.5919
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17502 gtm2=  0.52112 gbest= 0.521120  gdtts=   0.6071
5muy_A     6zuy_A  5muyA     6zuyA gtm1=  0.17497 gtm2=  0.51229 gbest= 0.512290  gdtts=   0.6123
5muy_A     6zuy_A  5muyA     6zuyA gtm1=  0.17495 gtm2=  0.51937 gbest= 0.519370  gdtts=   0.6176
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17494 gtm2=  0.52962 gbest= 0.529620  gdtts=   0.6250
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17483 gtm2=  0.51902 gbest= 0.519020  gdtts=   0.5563
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17470 gtm2=  0.52426 gbest= 0.524260  gdtts=   0.6232
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17465 gtm2=  0.51842 gbest= 0.518420  gdtts=   0.6159
5muy_A     6bek_D  5muyA     6bekD gtm1=  0.17462 gtm2=  0.50417 gbest= 0.504170  gdtts=   0.6286
5muy_A     6zuy_A  5muyA     6zuyA gtm1=  0.17459 gtm2=  0.51915 gbest= 0.519150  gdtts=   0.6250
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17456 gtm2=  0.51821 gbest= 0.518210  gdtts=   0.6232
5muy_A     6zuy_A  5muyA     6zuyA gtm1=  0.17453 gtm2=  0.52284 gbest= 0.522840  gdtts=   0.6250
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17446 gtm2=  0.50675 gbest= 0.506750  gdtts=   0.5451
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17433 gtm2=  0.51610 gbest= 0.516100  gdtts=   0.6196
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17415 gtm2=  0.51376 gbest= 0.513760  gdtts=   0.6071
5muy_A     7ykm_A  5muyA     7ykmA gtm1=  0.17411 gtm2=  0.51424 gbest= 0.514240  gdtts=   0.5978
5muy_A     4xhu_D  5muyA     4xhuD gtm1=  0.17407 gtm2=  0.52468 gbest= 0.524680  gdtts=   0.6377
5muy_A     6zuy_A  5muyA     6zuyA gtm1=  0.17406 gtm2=  0.51914 gbest= 0.519140  gdtts=   0.6306
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17401 gtm2=  0.52027 gbest= 0.520270  gdtts=   0.6071
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17398 gtm2=  0.52329 gbest= 0.523290  gdtts=   0.6123
5muy_A     6zuy_A  5muyA     6zuyA gtm1=  0.17391 gtm2=  0.50247 gbest= 0.502470  gdtts=   0.5956
5muy_A     6zuy_A  5muyA     6zuyA gtm1=  0.17389 gtm2=  0.51763 gbest= 0.517630  gdtts=   0.6360
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17386 gtm2=  0.51613 gbest= 0.516130  gdtts=   0.5679
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17370 gtm2=  0.51170 gbest= 0.511700  gdtts=   0.5458
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17332 gtm2=  0.50555 gbest= 0.505550  gdtts=   0.5750
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17331 gtm2=  0.51912 gbest= 0.519120  gdtts=   0.5536
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17324 gtm2=  0.51715 gbest= 0.517150  gdtts=   0.5942
5muy_A     6zuy_A  5muyA     6zuyA gtm1=  0.17310 gtm2=  0.51155 gbest= 0.511550  gdtts=   0.6360
5muy_A     6zuy_A  5muyA     6zuyA gtm1=  0.17293 gtm2=  0.51935 gbest= 0.519350  gdtts=   0.6306
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17289 gtm2=  0.52058 gbest= 0.520580  gdtts=   0.6107
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17286 gtm2=  0.51091 gbest= 0.510910  gdtts=   0.5750
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17280 gtm2=  0.51234 gbest= 0.512340  gdtts=   0.6051
5muy_A     6zuy_A  5muyA     6zuyA gtm1=  0.17263 gtm2=  0.51414 gbest= 0.514140  gdtts=   0.6176
5muy_A     6zuy_A  5muyA     6zuyA gtm1=  0.17261 gtm2=  0.50430 gbest= 0.504300  gdtts=   0.6176
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17253 gtm2=  0.50907 gbest= 0.509070  gdtts=   0.5643
5muy_A     6zuy_A  5muyA     6zuyA gtm1=  0.17243 gtm2=  0.50940 gbest= 0.509400  gdtts=   0.6360
5muy_A     6zuy_A  5muyA     6zuyA gtm1=  0.17226 gtm2=  0.50994 gbest= 0.509940  gdtts=   0.6194
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17214 gtm2=  0.50573 gbest= 0.505730  gdtts=   0.5643
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17201 gtm2=  0.50307 gbest= 0.503070  gdtts=   0.5607
5muy_A     6zuy_A  5muyA     6zuyA gtm1=  0.17200 gtm2=  0.50839 gbest= 0.508390  gdtts=   0.6360
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17185 gtm2=  0.50492 gbest= 0.504920  gdtts=   0.6107
5muy_A     6zuy_A  5muyA     6zuyA gtm1=  0.17174 gtm2=  0.51060 gbest= 0.510600  gdtts=   0.5993
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17155 gtm2=  0.50072 gbest= 0.500720  gdtts=   0.5679
5muy_A     1xs3_A  5muyA     1xs3A gtm1=  0.17152 gtm2=  0.50567 gbest= 0.505670  gdtts=   0.5688
5muy_A     6sri_Y  5muyA     6sriY gtm1=  0.17140 gtm2=  0.50259 gbest= 0.502590  gdtts=   0.6103
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17130 gtm2=  0.51045 gbest= 0.510450  gdtts=   0.6232
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17083 gtm2=  0.50984 gbest= 0.509840  gdtts=   0.6287
5muy_A     6vd8_B  5muyA     6vd8B gtm1=  0.17076 gtm2=  0.52677 gbest= 0.526770  gdtts=   0.6418
5muy_A     2jnv_A  5muyA     2jnvA gtm1=  0.17075 gtm2=  0.50197 gbest= 0.501970  gdtts=   0.5809
5muy_A     2jnv_A  5muyA     2jnvA gtm1=  0.17062 gtm2=  0.50695 gbest= 0.506950  gdtts=   0.6045
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17060 gtm2=  0.50136 gbest= 0.501360  gdtts=   0.5970
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.17052 gtm2=  0.50572 gbest= 0.505720  gdtts=   0.5993
5muy_A     1d8k_A  5muyA     1d8kA gtm1=  0.17024 gtm2=  0.51886 gbest= 0.518860  gdtts=   0.6381
5muy_A     3hpg_J  5muyA     3hpgJ gtm1=  0.17015 gtm2=  0.52046 gbest= 0.520460  gdtts=   0.6306
5muy_A     5nfm_A  5muyA     5nfmA gtm1=  0.16987 gtm2=  0.50851 gbest= 0.508510  gdtts=   0.5761
5muy_A     6vd9_A  5muyA     6vd9A gtm1=  0.16883 gtm2=  0.55755 gbest= 0.557550  gdtts=   0.6423
5muy_A     1d8j_A  5muyA     1d8jA gtm1=  0.16865 gtm2=  0.50628 gbest= 0.506280  gdtts=   0.6119
5muy_A     1d8j_A  5muyA     1d8jA gtm1=  0.16863 gtm2=  0.51326 gbest= 0.513260  gdtts=   0.6287
5muy_A     2mcq_A  5muyA     2mcqA gtm1=  0.16852 gtm2=  0.50782 gbest= 0.507820  gdtts=   0.5784
5muy_A     1d8j_A  5muyA     1d8jA gtm1=  0.16843 gtm2=  0.51077 gbest= 0.510770  gdtts=   0.6045
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.16836 gtm2=  0.50436 gbest= 0.504360  gdtts=   0.6136
5muy_A     1d8j_A  5muyA     1d8jA gtm1=  0.16836 gtm2=  0.51095 gbest= 0.510950  gdtts=   0.6119
5muy_A     1d8j_A  5muyA     1d8jA gtm1=  0.16820 gtm2=  0.50385 gbest= 0.503850  gdtts=   0.6082
5muy_A     6vd9_B  5muyA     6vd9B gtm1=  0.16813 gtm2=  0.55825 gbest= 0.558250  gdtts=   0.6462
5muy_A     1d8j_A  5muyA     1d8jA gtm1=  0.16796 gtm2=  0.50332 gbest= 0.503320  gdtts=   0.6045
5muy_A     2mcq_A  5muyA     2mcqA gtm1=  0.16787 gtm2=  0.50094 gbest= 0.500940  gdtts=   0.5809
5muy_A     2n3a_B  5muyA     2n3aB gtm1=  0.16754 gtm2=  0.51399 gbest= 0.513990  gdtts=   0.6119
5muy_A     1d8j_A  5muyA     1d8jA gtm1=  0.16743 gtm2=  0.50213 gbest= 0.502130  gdtts=   0.6140
5muy_A     1d8j_A  5muyA     1d8jA gtm1=  0.16729 gtm2=  0.50081 gbest= 0.500810  gdtts=   0.6082
5muy_A    8apo_Uf  5muyA    8apoUf gtm1=  0.16710 gtm2=  0.53363 gbest= 0.533630  gdtts=   0.6250
5muy_A     5nfl_A  5muyA     5nflA gtm1=  0.16704 gtm2=  0.50031 gbest= 0.500310  gdtts=   0.5735
5muy_A    8apn_Uf  5muyA    8apnUf gtm1=  0.16667 gtm2=  0.53116 gbest= 0.531160  gdtts=   0.6250
5muy_A     2rp4_D  5muyA     2rp4D gtm1=  0.16606 gtm2=  0.51603 gbest= 0.516030  gdtts=   0.5772
5muy_A     8fnf_7  5muyA     8fnf7 gtm1=  0.16592 gtm2=  0.59713 gbest= 0.597130  gdtts=   0.7063
5muy_A     2djv_A  5muyA     2djvA gtm1=  0.16583 gtm2=  0.51324 gbest= 0.513240  gdtts=   0.5485
5muy_A     2rp4_A  5muyA     2rp4A gtm1=  0.16562 gtm2=  0.50104 gbest= 0.501040  gdtts=   0.6045
5muy_A     6l8v_A  5muyA     6l8vA gtm1=  0.16549 gtm2=  0.50136 gbest= 0.501360  gdtts=   0.5682
5muy_A     2rp4_B  5muyA     2rp4B gtm1=  0.16545 gtm2=  0.51233 gbest= 0.512330  gdtts=   0.5956
5muy_A     2rp4_D  5muyA     2rp4D gtm1=  0.16512 gtm2=  0.50211 gbest= 0.502110  gdtts=   0.5662
5muy_A     1d8j_A  5muyA     1d8jA gtm1=  0.16499 gtm2=  0.50467 gbest= 0.504670  gdtts=   0.6157
5muy_A     2rp4_A  5muyA     2rp4A gtm1=  0.16477 gtm2=  0.50522 gbest= 0.505220  gdtts=   0.6029
5muy_A     6vd9_D  5muyA     6vd9D gtm1=  0.16463 gtm2=  0.57152 gbest= 0.571520  gdtts=   0.6508
5muy_A     2rp4_B  5muyA     2rp4B gtm1=  0.16453 gtm2=  0.50792 gbest= 0.507920  gdtts=   0.6103
5muy_A     1th5_A  5muyA     1th5A gtm1=  0.16440 gtm2=  0.50755 gbest= 0.507550  gdtts=   0.5962
5muy_A     2rp4_C  5muyA     2rp4C gtm1=  0.16439 gtm2=  0.52093 gbest= 0.520930  gdtts=   0.5858
5muy_A     1th5_A  5muyA     1th5A gtm1=  0.16430 gtm2=  0.50537 gbest= 0.505370  gdtts=   0.5923
5muy_A     2lhr_A  5muyA     2lhrA gtm1=  0.16418 gtm2=  0.50709 gbest= 0.507090  gdtts=   0.5709
5muy_A     8fnc_7  5muyA     8fnc7 gtm1=  0.16409 gtm2=  0.59697 gbest= 0.596970  gdtts=   0.7177
5muy_A     2rp4_C  5muyA     2rp4C gtm1=  0.16334 gtm2=  0.51121 gbest= 0.511210  gdtts=   0.5919
5muy_A     1th5_A  5muyA     1th5A gtm1=  0.16317 gtm2=  0.50560 gbest= 0.505600  gdtts=   0.6055
5muy_A     2rp4_C  5muyA     2rp4C gtm1=  0.16307 gtm2=  0.51748 gbest= 0.517480  gdtts=   0.6000
5muy_A     2rp4_C  5muyA     2rp4C gtm1=  0.16301 gtm2=  0.51347 gbest= 0.513470  gdtts=   0.6029
5muy_A     2rp4_B  5muyA     2rp4B gtm1=  0.16291 gtm2=  0.51948 gbest= 0.519480  gdtts=   0.6082
5muy_A     2rp4_B  5muyA     2rp4B gtm1=  0.16290 gtm2=  0.50561 gbest= 0.505610  gdtts=   0.6082
5muy_A     2rp4_A  5muyA     2rp4A gtm1=  0.16283 gtm2=  0.51521 gbest= 0.515210  gdtts=   0.6007
5muy_A     6vd9_C  5muyA     6vd9C gtm1=  0.16263 gtm2=  0.56376 gbest= 0.563760  gdtts=   0.6429
5muy_A     2rp4_C  5muyA     2rp4C gtm1=  0.16256 gtm2=  0.50614 gbest= 0.506140  gdtts=   0.5956
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.16244 gtm2=  0.55671 gbest= 0.556710  gdtts=   0.6411
5muy_A     2rp4_B  5muyA     2rp4B gtm1=  0.16238 gtm2=  0.50629 gbest= 0.506290  gdtts=   0.6098
5muy_A     1th5_A  5muyA     1th5A gtm1=  0.16238 gtm2=  0.51832 gbest= 0.518320  gdtts=   0.6151
5muy_A     2rp4_C  5muyA     2rp4C gtm1=  0.16237 gtm2=  0.51031 gbest= 0.510310  gdtts=   0.5896
5muy_A     1th5_A  5muyA     1th5A gtm1=  0.16236 gtm2=  0.50087 gbest= 0.500870  gdtts=   0.6016
5muy_A     2rp4_D  5muyA     2rp4D gtm1=  0.16205 gtm2=  0.51080 gbest= 0.510800  gdtts=   0.6136
5muy_A     2rp4_D  5muyA     2rp4D gtm1=  0.16199 gtm2=  0.51524 gbest= 0.515240  gdtts=   0.6098
5muy_A     2rp4_B  5muyA     2rp4B gtm1=  0.16193 gtm2=  0.50239 gbest= 0.502390  gdtts=   0.6045
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.16172 gtm2=  0.54784 gbest= 0.547840  gdtts=   0.6434
5muy_A     2rp4_D  5muyA     2rp4D gtm1=  0.16172 gtm2=  0.50298 gbest= 0.502980  gdtts=   0.5933
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.16170 gtm2=  0.55069 gbest= 0.550690  gdtts=   0.6331
5muy_A     2rp4_D  5muyA     2rp4D gtm1=  0.16162 gtm2=  0.50281 gbest= 0.502810  gdtts=   0.5858
5muy_A     2rp4_A  5muyA     2rp4A gtm1=  0.16158 gtm2=  0.50703 gbest= 0.507030  gdtts=   0.6061
5muy_A     6nxk_C  5muyA     6nxkC gtm1=  0.16155 gtm2=  0.52274 gbest= 0.522740  gdtts=   0.6627
5muy_A     1th5_A  5muyA     1th5A gtm1=  0.16143 gtm2=  0.51059 gbest= 0.510590  gdtts=   0.6111
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.16131 gtm2=  0.53907 gbest= 0.539070  gdtts=   0.6371
5muy_A     2rp4_D  5muyA     2rp4D gtm1=  0.16128 gtm2=  0.50417 gbest= 0.504170  gdtts=   0.6098
5muy_A     1th5_A  5muyA     1th5A gtm1=  0.16120 gtm2=  0.51235 gbest= 0.512350  gdtts=   0.6032
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.16099 gtm2=  0.53002 gbest= 0.530020  gdtts=   0.6250
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.16098 gtm2=  0.53161 gbest= 0.531610  gdtts=   0.6371
5muy_A     2kta_A  5muyA     2ktaA gtm1=  0.16090 gtm2=  0.50821 gbest= 0.508210  gdtts=   0.5595
5muy_A     2rp4_A  5muyA     2rp4A gtm1=  0.16088 gtm2=  0.52394 gbest= 0.523940  gdtts=   0.6077
5muy_A     1th5_A  5muyA     1th5A gtm1=  0.16082 gtm2=  0.50760 gbest= 0.507600  gdtts=   0.6071
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.16078 gtm2=  0.54354 gbest= 0.543540  gdtts=   0.6475
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.16069 gtm2=  0.54510 gbest= 0.545100  gdtts=   0.6639
5muy_A     2rp4_D  5muyA     2rp4D gtm1=  0.16067 gtm2=  0.50563 gbest= 0.505630  gdtts=   0.5833
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.16065 gtm2=  0.54363 gbest= 0.543630  gdtts=   0.6331
5muy_A     2rp4_C  5muyA     2rp4C gtm1=  0.16058 gtm2=  0.50303 gbest= 0.503030  gdtts=   0.5970
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.16052 gtm2=  0.53215 gbest= 0.532150  gdtts=   0.6210
5muy_A     3hpg_G  5muyA     3hpgG gtm1=  0.16044 gtm2=  0.50825 gbest= 0.508250  gdtts=   0.6289
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.16037 gtm2=  0.53192 gbest= 0.531920  gdtts=   0.6089
5muy_A     1th5_A  5muyA     1th5A gtm1=  0.16028 gtm2=  0.50220 gbest= 0.502200  gdtts=   0.6032
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.16014 gtm2=  0.54687 gbest= 0.546870  gdtts=   0.6270
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.16001 gtm2=  0.53638 gbest= 0.536380  gdtts=   0.6270
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15995 gtm2=  0.52200 gbest= 0.522000  gdtts=   0.6411
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15989 gtm2=  0.54649 gbest= 0.546490  gdtts=   0.6542
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15987 gtm2=  0.51954 gbest= 0.519540  gdtts=   0.6371
5muy_A     2rp4_D  5muyA     2rp4D gtm1=  0.15980 gtm2=  0.50618 gbest= 0.506180  gdtts=   0.5985
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15976 gtm2=  0.52872 gbest= 0.528720  gdtts=   0.6148
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15973 gtm2=  0.54671 gbest= 0.546710  gdtts=   0.6500
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15970 gtm2=  0.53235 gbest= 0.532350  gdtts=   0.6311
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15970 gtm2=  0.54356 gbest= 0.543560  gdtts=   0.6500
5muy_A     2lzf_B  5muyA     2lzfB gtm1=  0.15958 gtm2=  0.54525 gbest= 0.545250  gdtts=   0.6557
5muy_A     2lzf_A  5muyA     2lzfA gtm1=  0.15953 gtm2=  0.54459 gbest= 0.544590  gdtts=   0.6458
5muy_A     2rp4_D  5muyA     2rp4D gtm1=  0.15953 gtm2=  0.50488 gbest= 0.504880  gdtts=   0.6098
5muy_A     2mtq_A  5muyA     2mtqA gtm1=  0.15945 gtm2=  0.51203 gbest= 0.512030  gdtts=   0.6429
